,loss,val_loss
0,0.028913306072354317,0.0036093159578740597
1,0.004477607551962137,0.001244132756255567
2,0.0029323152266442776,0.0013385869096964598
3,0.002640422200784087,0.001363723655231297
4,0.002426757011562586,0.00115972978528589
5,0.0023474828340113163,0.0012220991775393486
6,0.0021215283777564764,0.00111356470733881
7,0.002103164792060852,0.0011180329602211714
8,0.0021219851914793253,0.001108935452066362
9,0.002060932805761695,0.001101543428376317
